"greenhouse","species","plant_no","date","drought_phase","phase_day","total_day","start_pot_weight_kg","water.added.l","result_pot_weight_kg","water_lost_kg","days_since_water","water_lost_per_day_kg","start_swc_estimate","result_swc_estimate","plant","resprouter","co2","swc_diff","start_swc_standardized","result_swc_standardized","transpiration_g_day"
"B","DPE","1W",2020-03-10,"2",12,48,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"BDPE1W","R+","elevated",18.7653621727627,19.3702310475763,21.4888751153729,100
"B","DPE","1W",2020-03-11,"2",13,49,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"BDPE1W","R+","elevated",18.7653621727627,19.3702310475763,21.4888751153729,100
"B","DPE","1W",2020-03-28,"3",1,66,7.4,0,7.4,0,3,0,27.542372881356,27.542372881356,"BDPE1W","R+","elevated",18.7653621727627,8.77701070859322,8.77701070859322,0
"B","DPE","1W",2020-03-09,"2",11,47,7.8,0.2,8,-0.399999999999999,3,-0.13,36.0169491525424,40.2542372881356,"BDPE1W","R+","elevated",18.7653621727627,17.2515869797796,21.4888751153729,130
"B","DPE","1W",2020-04-03,"3",7,72,7.3,0,7.3,0,2,0,25.4237288135593,25.4237288135593,"BDPE1W","R+","elevated",18.7653621727627,6.6583666407966,6.6583666407966,0
"B","DPE","1W",2020-01-28,"1",2,6,9.8,0,9.8,0,1,0,78.3898305084746,78.3898305084746,"BDPE1W","R+","elevated",18.7653621727627,59.6244683357119,59.6244683357119,0
"B","DPE","1W",2020-01-29,"1",3,7,9.7,0,9.7,-0.100000000000001,1,-0.1,76.271186440678,76.271186440678,"BDPE1W","R+","elevated",18.7653621727627,57.5058242679152,57.5058242679152,100
"B","DPE","1W",2020-04-01,"3",5,70,7.3,0,7.3,-0.100000000000001,4,-0.03,25.4237288135593,25.4237288135593,"BDPE1W","R+","elevated",18.7653621727627,6.6583666407966,6.6583666407966,30
"B","DPE","1W",2020-03-03,"2",5,41,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"BDPE1W","R+","elevated",18.7653621727627,19.3702310475763,21.4888751153729,100
"B","DPE","1W",2020-02-03,"1",8,12,9.3,0,9.3,-0.199999999999999,3,-0.07,67.7966101694916,67.7966101694916,"BDPE1W","R+","elevated",18.7653621727627,49.0312479967288,49.0312479967288,70
"B","DPE","1W",2020-02-04,"1",9,13,9.2,0,9.2,-0.100000000000001,1,-0.1,65.6779661016949,65.6779661016949,"BDPE1W","R+","elevated",18.7653621727627,46.9126039289322,46.9126039289322,100
"B","DPE","1W",2020-01-30,"1",4,8,9.7,0,9.7,0,1,0,76.271186440678,76.271186440678,"BDPE1W","R+","elevated",18.7653621727627,57.5058242679152,57.5058242679152,0
"B","DPE","1W",2020-01-31,"1",5,9,9.5,0,9.5,-0.199999999999999,1,-0.2,72.0338983050847,72.0338983050847,"BDPE1W","R+","elevated",18.7653621727627,53.268536132322,53.268536132322,200
"B","DPE","1W",2020-01-27,"1",1,5,9.8,0,9.8,-0.199999999999999,3,-0.07,78.3898305084746,78.3898305084746,"BDPE1W","R+","elevated",18.7653621727627,59.6244683357119,59.6244683357119,70
"B","DPE","1W",2020-04-12,"3",16,81,7.2,0,7.2,0,1,0,23.3050847457627,23.3050847457627,"BDPE1W","R+","elevated",18.7653621727627,4.539722573,4.539722573,0
"B","DPE","1W",2020-02-05,"1",10,14,9.1,0,9.1,-0.0999999999999996,1,-0.1,63.5593220338983,63.5593220338983,"BDPE1W","R+","elevated",18.7653621727627,44.7939598611356,44.7939598611356,100
"B","DPE","1W",2020-02-06,"1",11,15,9,0,9,-0.0999999999999996,1,-0.1,61.4406779661017,61.4406779661017,"BDPE1W","R+","elevated",18.7653621727627,42.675315793339,42.675315793339,100
"B","DPE","1W",2020-04-11,"3",15,80,7.2,0,7.2,0,1,0,23.3050847457627,23.3050847457627,"BDPE1W","R+","elevated",18.7653621727627,4.539722573,4.539722573,0
"B","DPE","1W",2020-04-09,"3",13,78,7.3,0,7.3,0,1,0,25.4237288135593,25.4237288135593,"BDPE1W","R+","elevated",18.7653621727627,6.6583666407966,6.6583666407966,0
"B","DPE","1W",2020-03-02,"2",4,40,7.8,0.2,8,-0.2,3,-0.07,36.0169491525424,40.2542372881356,"BDPE1W","R+","elevated",18.7653621727627,17.2515869797796,21.4888751153729,70
"B","DPE","1W",2020-04-10,"3",14,79,7.2,0,7.2,-0.0999999999999996,1,-0.1,23.3050847457627,23.3050847457627,"BDPE1W","R+","elevated",18.7653621727627,4.539722573,4.539722573,100
"B","DPE","2W",2020-03-28,"3",1,66,7,0.2,8.2,-0.3,3,-0.1,19.0677966101695,44.4915254237288,"BDPE2W","R+","elevated",1.36645618457628,17.7013404255932,43.1250692391525,100
"B","DPE","2W",2020-03-11,"2",13,49,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"BDPE2W","R+","elevated",1.36645618457628,36.7691370357627,38.8877811035593,100
"B","DPE","2W",2020-01-31,"1",5,9,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"BDPE2W","R+","elevated",1.36645618457628,55.8369336459322,60.0742217815254,200
"B","DPE","2W",2020-02-03,"1",8,12,8.5,0.5,9,-0.5,3,-0.17,50.8474576271187,61.4406779661017,"BDPE2W","R+","elevated",1.36645618457628,49.4810014425424,60.0742217815254,170
"B","DPE","2W",2020-03-10,"2",12,48,7.8,0.2,8,-0.2,1,-0.2,36.0169491525424,40.2542372881356,"BDPE2W","R+","elevated",1.36645618457628,34.6504929679661,38.8877811035593,200
"B","DPE","2W",2020-04-06,"3",10,75,6.8,0.2,7,-0.3,3,-0.1,14.8305084745763,19.0677966101695,"BDPE2W","R+","elevated",1.36645618457628,13.46405229,17.7013404255932,100
"B","DPE","2W",2020-04-12,"3",16,81,6.8,0,6.8,-0.2,1,-0.2,14.8305084745763,14.8305084745763,"BDPE2W","R+","elevated",1.36645618457628,13.46405229,13.46405229,200
"B","DPE","2W",2020-01-28,"1",2,6,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"BDPE2W","R+","elevated",1.36645618457628,57.9555777137288,60.0742217815254,100
"B","DPE","2W",2020-01-29,"1",3,7,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"BDPE2W","R+","elevated",1.36645618457628,57.9555777137288,60.0742217815254,100
"B","DPE","2W",2020-01-30,"1",4,8,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"BDPE2W","R+","elevated",1.36645618457628,57.9555777137288,60.0742217815254,100
"B","DPE","2W",2020-03-09,"2",11,47,7.7,0.3,8,-0.7,3,-0.23,33.8983050847458,40.2542372881356,"BDPE2W","R+","elevated",1.36645618457628,32.5318489001695,38.8877811035593,230
"B","DPE","2W",2020-04-08,"3",12,77,6.8,0.2,7,-0.2,2,-0.1,14.8305084745763,19.0677966101695,"BDPE2W","R+","elevated",1.36645618457628,13.46405229,17.7013404255932,100
"B","DPE","2W",2020-04-01,"3",5,70,7,0.1,7.1,-1.2,4,-0.3,19.0677966101695,21.1864406779661,"BDPE2W","R+","elevated",1.36645618457628,17.7013404255932,19.8199844933898,300
"B","DPE","2W",2020-04-03,"3",7,72,6.8,0.3,7.1,-0.3,2,-0.15,14.8305084745763,21.1864406779661,"BDPE2W","R+","elevated",1.36645618457628,13.46405229,19.8199844933898,150
"B","DPE","2W",2020-02-07,"1",12,16,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"BDPE2W","R+","elevated",1.36645618457628,57.9555777137288,60.0742217815254,100
"B","DPE","2W",2020-01-27,"1",1,5,8.7,0.3,9,-0.4,3,-0.13,55.0847457627119,61.4406779661017,"BDPE2W","R+","elevated",1.36645618457628,53.7182895781356,60.0742217815254,130
"B","DPE","2W",2020-04-09,"3",13,78,6.9,0.1,7,-0.0999999999999996,1,-0.1,16.9491525423729,19.0677966101695,"BDPE2W","R+","elevated",1.36645618457628,15.5826963577966,17.7013404255932,100
"B","DPE","2W",2020-04-10,"3",14,79,6.9,0.1,7,-0.0999999999999996,1,-0.1,16.9491525423729,19.0677966101695,"BDPE2W","R+","elevated",1.36645618457628,15.5826963577966,17.7013404255932,100
"B","DPE","2W",2020-04-11,"3",15,80,6.9,0.1,7,-0.0999999999999996,1,-0.1,16.9491525423729,19.0677966101695,"BDPE2W","R+","elevated",1.36645618457628,15.5826963577966,17.7013404255932,100
"B","DPE","2W",2020-02-04,"1",9,13,8.7,0.3,9,-0.300000000000001,1,-0.3,55.0847457627119,61.4406779661017,"BDPE2W","R+","elevated",1.36645618457628,53.7182895781356,60.0742217815254,300
"B","DPE","2W",2020-03-04,"2",6,42,8,0,8,0,1,0,40.2542372881356,40.2542372881356,"BDPE2W","R+","elevated",1.36645618457628,38.8877811035593,38.8877811035593,0
"B","DPE","2W",2020-03-05,"2",7,43,7.8,0.2,8,-0.2,1,-0.2,36.0169491525424,40.2542372881356,"BDPE2W","R+","elevated",1.36645618457628,34.6504929679661,38.8877811035593,200
"B","DPE","2W",2020-03-06,"2",8,44,7.8,0.6,8.4,-0.2,1,-0.2,36.0169491525424,48.7288135593221,"BDPE2W","R+","elevated",1.36645618457628,34.6504929679661,47.3623573747458,200
"B","DPE","2W",2020-03-02,"2",4,40,7.4,0.6,8,-0.699999999999999,3,-0.23,27.542372881356,40.2542372881356,"BDPE2W","R+","elevated",1.36645618457628,26.1759166967797,38.8877811035593,230
"B","DPE","2W",2020-02-09,"1",14,18,8.7,0.3,9,-0.300000000000001,2,-0.15,55.0847457627119,61.4406779661017,"BDPE2W","R+","elevated",1.36645618457628,53.7182895781356,60.0742217815254,150
"B","DPE","2W",2020-02-10,"1",15,19,9,0,9,0,1,0,61.4406779661017,61.4406779661017,"BDPE2W","R+","elevated",1.36645618457628,60.0742217815254,60.0742217815254,0
"B","DPE","2W",2020-02-28,"2",1,37,8.1,0,8.1,0,1,0,42.3728813559322,42.3728813559322,"BDPE2W","R+","elevated",1.36645618457628,41.0064251713559,41.0064251713559,0
"B","DPE","2W",2020-03-03,"2",5,41,7.7,0.3,8,-0.3,1,-0.3,33.8983050847458,40.2542372881356,"BDPE2W","R+","elevated",1.36645618457628,32.5318489001695,38.8877811035593,300
"B","DPE","2W",2020-02-05,"1",10,14,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"BDPE2W","R+","elevated",1.36645618457628,55.8369336459322,60.0742217815254,200
"B","DPE","2W",2020-02-06,"1",11,15,8.8,0.2,9,-0.199999999999999,1,-0.2,57.2033898305085,61.4406779661017,"BDPE2W","R+","elevated",1.36645618457628,55.8369336459322,60.0742217815254,200
"B","DPE","3D",2020-02-04,"1",9,13,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"BDPE3D","R+","elevated",11.8336948335593,47.4883390647458,49.6069831325424,100
"B","DPE","3D",2020-02-03,"1",8,12,8.8,0.2,9,-0.199999999999999,3,-0.07,57.2033898305085,61.4406779661017,"BDPE3D","R+","elevated",11.8336948335593,45.3696949969492,49.6069831325424,70
"B","DPE","3D",2020-01-31,"1",5,9,9,0,9,0,1,0,61.4406779661017,61.4406779661017,"BDPE3D","R+","elevated",11.8336948335593,49.6069831325424,49.6069831325424,0
"B","DPE","3D",2020-03-09,"2",11,47,8.1,0,8.1,-0.0999999999999996,3,-0.03,42.3728813559322,42.3728813559322,"BDPE3D","R+","elevated",11.8336948335593,30.5391865223729,30.5391865223729,30
"B","DPE","3D",2020-02-05,"1",10,14,9,0,9,0,1,0,61.4406779661017,61.4406779661017,"BDPE3D","R+","elevated",11.8336948335593,49.6069831325424,49.6069831325424,0
"B","DPE","3D",2020-01-29,"1",3,7,9,0,9,0,1,0,61.4406779661017,61.4406779661017,"BDPE3D","R+","elevated",11.8336948335593,49.6069831325424,49.6069831325424,0
"B","DPE","3D",2020-01-30,"1",4,8,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"BDPE3D","R+","elevated",11.8336948335593,47.4883390647458,49.6069831325424,100
"B","DPE","3D",2020-01-27,"1",1,5,9,0,9,-0.0999999999999996,3,-0.03,61.4406779661017,61.4406779661017,"BDPE3D","R+","elevated",11.8336948335593,49.6069831325424,49.6069831325424,30
"B","DPE","3D",2020-01-28,"1",2,6,9,0,9,0,1,0,61.4406779661017,61.4406779661017,"BDPE3D","R+","elevated",11.8336948335593,49.6069831325424,49.6069831325424,0
"B","DPE","3D",2020-03-10,"2",12,48,8,0,8,-0.0999999999999996,1,-0.1,40.2542372881356,40.2542372881356,"BDPE3D","R+","elevated",11.8336948335593,28.4205424545763,28.4205424545763,100
"B","DPE","3D",2020-02-06,"1",11,15,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"BDPE3D","R+","elevated",11.8336948335593,47.4883390647458,49.6069831325424,100
"B","DPE","3D",2020-03-06,"2",8,44,7.9,0.3,8.2,-0.0999999999999996,1,-0.1,38.135593220339,44.4915254237288,"BDPE3D","R+","elevated",11.8336948335593,26.3018983867797,32.6578305901695,100
"B","DPE","3D",2020-03-02,"2",4,40,8.1,0,8.1,-0.0999999999999996,3,-0.03,42.3728813559322,42.3728813559322,"BDPE3D","R+","elevated",11.8336948335593,30.5391865223729,30.5391865223729,30
"B","DPE","3D",2020-02-09,"1",14,18,8.8,0.2,9,-0.199999999999999,2,-0.1,57.2033898305085,61.4406779661017,"BDPE3D","R+","elevated",11.8336948335593,45.3696949969492,49.6069831325424,100
"B","DPE","3D",2020-02-10,"1",15,19,9.1,0,9.1,0,1,0,63.5593220338983,63.5593220338983,"BDPE3D","R+","elevated",11.8336948335593,51.725627200339,51.725627200339,0
"B","DPE","3D",2020-02-28,"2",1,37,8.2,0,8.2,0,1,0,44.4915254237288,44.4915254237288,"BDPE3D","R+","elevated",11.8336948335593,32.6578305901695,32.6578305901695,0
"B","DPE","3D",2020-03-11,"2",13,49,8,0,8,0,1,0,40.2542372881356,40.2542372881356,"BDPE3D","R+","elevated",11.8336948335593,28.4205424545763,28.4205424545763,0
"B","DPE","3D",2020-03-03,"2",5,41,8,0,8,-0.0999999999999996,1,-0.1,40.2542372881356,40.2542372881356,"BDPE3D","R+","elevated",11.8336948335593,28.4205424545763,28.4205424545763,100
"B","DPE","3D",2020-03-04,"2",6,42,8,0,8,0,1,0,40.2542372881356,40.2542372881356,"BDPE3D","R+","elevated",11.8336948335593,28.4205424545763,28.4205424545763,0
"B","DPE","3D",2020-03-05,"2",7,43,8,0,8,0,1,0,40.2542372881356,40.2542372881356,"BDPE3D","R+","elevated",11.8336948335593,28.4205424545763,28.4205424545763,0
"B","DPE","3D",2020-04-08,"3",12,77,7.4,0,7.4,0,2,0,27.542372881356,27.542372881356,"BDPE3D","R+","elevated",11.8336948335593,15.7086780477966,15.7086780477966,0
"B","DPE","3D",2020-02-07,"1",12,16,9,0,9,0,1,0,61.4406779661017,61.4406779661017,"BDPE3D","R+","elevated",11.8336948335593,49.6069831325424,49.6069831325424,0
"B","DPE","3D",2020-04-03,"3",7,72,7.5,0,7.5,-0.0999999999999996,2,-0.05,29.6610169491526,29.6610169491526,"BDPE3D","R+","elevated",11.8336948335593,17.8273221155932,17.8273221155932,50
"B","DPE","3D",2020-04-06,"3",10,75,7.4,0,7.4,-0.0999999999999996,3,-0.03,27.542372881356,27.542372881356,"BDPE3D","R+","elevated",11.8336948335593,15.7086780477966,15.7086780477966,30
"B","DPE","3D",2020-04-12,"3",16,81,7.3,0,7.3,-0.100000000000001,1,-0.1,25.4237288135593,25.4237288135593,"BDPE3D","R+","elevated",11.8336948335593,13.59003398,13.59003398,100
"B","DPE","3D",2020-04-09,"3",13,78,7.4,0,7.4,0,1,0,27.542372881356,27.542372881356,"BDPE3D","R+","elevated",11.8336948335593,15.7086780477966,15.7086780477966,0
"B","DPE","3D",2020-04-10,"3",14,79,7.4,0,7.4,0,1,0,27.542372881356,27.542372881356,"BDPE3D","R+","elevated",11.8336948335593,15.7086780477966,15.7086780477966,0
"B","DPE","3D",2020-04-11,"3",15,80,7.4,0,7.4,0,1,0,27.542372881356,27.542372881356,"BDPE3D","R+","elevated",11.8336948335593,15.7086780477966,15.7086780477966,0
"B","DPE","3D",2020-03-28,"3",1,66,7.7,0,7.7,0,3,0,33.8983050847458,33.8983050847458,"BDPE3D","R+","elevated",11.8336948335593,22.0646102511865,22.0646102511865,0
"B","DPE","3D",2020-04-01,"3",5,70,7.6,0,7.6,-0.100000000000001,4,-0.03,31.7796610169492,31.7796610169492,"BDPE3D","R+","elevated",11.8336948335593,19.9459661833898,19.9459661833898,30
"B","DPE","3W",2020-03-05,"2",7,43,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"BDPE3W","R+","elevated",10.2102837093729,27.9253095109661,30.0439535787627,100
"B","DPE","3W",2020-01-29,"1",3,7,9.4,0,9.4,0,1,0,69.9152542372882,69.9152542372882,"BDPE3W","R+","elevated",10.2102837093729,59.7049705279153,59.7049705279153,0
"B","DPE","3W",2020-01-28,"1",2,6,9.4,0,9.4,0,1,0,69.9152542372882,69.9152542372882,"BDPE3W","R+","elevated",10.2102837093729,59.7049705279153,59.7049705279153,0
"B","DPE","3W",2020-03-03,"2",5,41,8,0,8,0,1,0,40.2542372881356,40.2542372881356,"BDPE3W","R+","elevated",10.2102837093729,30.0439535787627,30.0439535787627,0
"B","DPE","3W",2020-01-30,"1",4,8,9.3,0,9.3,-0.0999999999999996,1,-0.1,67.7966101694916,67.7966101694916,"BDPE3W","R+","elevated",10.2102837093729,57.5863264601187,57.5863264601187,100
"B","DPE","3W",2020-01-31,"1",5,9,9.2,0,9.2,-0.100000000000001,1,-0.1,65.6779661016949,65.6779661016949,"BDPE3W","R+","elevated",10.2102837093729,55.467682392322,55.467682392322,100
"B","DPE","3W",2020-04-11,"3",15,80,6.9,0.1,7,-0.0999999999999996,1,-0.1,16.9491525423729,19.0677966101695,"BDPE3W","R+","elevated",10.2102837093729,6.738868833,8.8575129007966,100
"B","DPE","3W",2020-02-03,"1",8,12,9.1,0,9.1,-0.0999999999999996,3,-0.03,63.5593220338983,63.5593220338983,"BDPE3W","R+","elevated",10.2102837093729,53.3490383245254,53.3490383245254,30
"B","DPE","3W",2020-03-04,"2",6,42,8,0,8,0,1,0,40.2542372881356,40.2542372881356,"BDPE3W","R+","elevated",10.2102837093729,30.0439535787627,30.0439535787627,0
"B","DPE","3W",2020-04-10,"3",14,79,7,0,7,0,1,0,19.0677966101695,19.0677966101695,"BDPE3W","R+","elevated",10.2102837093729,8.8575129007966,8.8575129007966,0
"B","DPE","3W",2020-02-06,"1",11,15,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"BDPE3W","R+","elevated",10.2102837093729,49.1117501889322,51.2303942567288,100
"B","DPE","3W",2020-02-07,"1",12,16,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"BDPE3W","R+","elevated",10.2102837093729,49.1117501889322,51.2303942567288,100
"B","DPE","3W",2020-02-09,"1",14,18,8.7,0.3,9,-0.300000000000001,2,-0.15,55.0847457627119,61.4406779661017,"BDPE3W","R+","elevated",10.2102837093729,44.874462053339,51.2303942567288,150
"B","DPE","3W",2020-02-10,"1",15,19,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"BDPE3W","R+","elevated",10.2102837093729,49.1117501889322,51.2303942567288,100
"B","DPE","3W",2020-02-28,"2",1,37,7.9,0.1,8,-0.199999999999999,1,-0.2,38.135593220339,40.2542372881356,"BDPE3W","R+","elevated",10.2102837093729,27.9253095109661,30.0439535787627,200
"B","DPE","3W",2020-03-02,"2",4,40,7.9,0.1,8,-0.0999999999999996,3,-0.03,38.135593220339,40.2542372881356,"BDPE3W","R+","elevated",10.2102837093729,27.9253095109661,30.0439535787627,30
"B","DPE","3W",2020-01-27,"1",1,5,9.4,0,9.4,-0.0999999999999996,3,-0.03,69.9152542372882,69.9152542372882,"BDPE3W","R+","elevated",10.2102837093729,59.7049705279153,59.7049705279153,30
"B","DPE","3W",2020-04-09,"3",13,78,6.9,0.1,7,-0.0999999999999996,1,-0.1,16.9491525423729,19.0677966101695,"BDPE3W","R+","elevated",10.2102837093729,6.738868833,8.8575129007966,100
"B","DPE","3W",2020-02-05,"1",10,14,9,0,9,0,1,0,61.4406779661017,61.4406779661017,"BDPE3W","R+","elevated",10.2102837093729,51.2303942567288,51.2303942567288,0
"B","DPE","3W",2020-03-10,"2",12,48,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"BDPE3W","R+","elevated",10.2102837093729,27.9253095109661,30.0439535787627,100
"B","DPE","3W",2020-03-06,"2",8,44,7.9,0.3,8.2,-0.0999999999999996,1,-0.1,38.135593220339,44.4915254237288,"BDPE3W","R+","elevated",10.2102837093729,27.9253095109661,34.2812417143559,100
"B","DPE","3W",2020-02-04,"1",9,13,9,0,9,-0.0999999999999996,1,-0.1,61.4406779661017,61.4406779661017,"BDPE3W","R+","elevated",10.2102837093729,51.2303942567288,51.2303942567288,100
"B","DPE","3W",2020-04-01,"3",5,70,7.2,0,7.2,-0.2,4,-0.05,23.3050847457627,23.3050847457627,"BDPE3W","R+","elevated",10.2102837093729,13.0948010363898,13.0948010363898,50
"B","DPE","3W",2020-04-03,"3",7,72,7.1,0,7.1,-0.100000000000001,2,-0.05,21.1864406779661,21.1864406779661,"BDPE3W","R+","elevated",10.2102837093729,10.9761569685932,10.9761569685932,50
"B","DPE","3W",2020-03-11,"2",13,49,8,0,8,0,1,0,40.2542372881356,40.2542372881356,"BDPE3W","R+","elevated",10.2102837093729,30.0439535787627,30.0439535787627,0
"B","DPE","3W",2020-03-28,"3",1,66,7.4,0,7.4,-0.0999999999999996,3,-0.03,27.542372881356,27.542372881356,"BDPE3W","R+","elevated",10.2102837093729,17.332089171983,17.332089171983,30
"B","DPE","3W",2020-04-12,"3",16,81,6.9,0,6.9,-0.0999999999999996,1,-0.1,16.9491525423729,16.9491525423729,"BDPE3W","R+","elevated",10.2102837093729,6.738868833,6.738868833,100
"B","DPE","3W",2020-03-09,"2",11,47,7.8,0.2,8,-0.399999999999999,3,-0.13,36.0169491525424,40.2542372881356,"BDPE3W","R+","elevated",10.2102837093729,25.8066654431695,30.0439535787627,130
"B","DPE","3W",2020-04-06,"3",10,75,7,0,7,-0.0999999999999996,3,-0.03,19.0677966101695,19.0677966101695,"BDPE3W","R+","elevated",10.2102837093729,8.8575129007966,8.8575129007966,30
"B","DPE","3W",2020-04-08,"3",12,77,6.9,0.1,7,-0.0999999999999996,2,-0.05,16.9491525423729,19.0677966101695,"BDPE3W","R+","elevated",10.2102837093729,6.738868833,8.8575129007966,50
"B","DPE","4D",2020-04-08,"3",12,77,7.3,0,7.3,-0.100000000000001,2,-0.05,25.4237288135593,25.4237288135593,"BDPE4D","R+","elevated",13.0092267557627,12.4145020577966,12.4145020577966,50
"B","DPE","4D",2020-04-09,"3",13,78,7.3,0,7.3,0,1,0,25.4237288135593,25.4237288135593,"BDPE4D","R+","elevated",13.0092267557627,12.4145020577966,12.4145020577966,0
"B","DPE","4D",2020-02-28,"2",1,37,8.1,0,8,0,1,0,42.3728813559322,40.2542372881356,"BDPE4D","R+","elevated",13.0092267557627,29.3636546001695,27.2450105323729,0
"B","DPE","4D",2020-03-02,"2",4,40,7.9,0.1,8,-0.0999999999999996,3,-0.03,38.135593220339,40.2542372881356,"BDPE4D","R+","elevated",13.0092267557627,25.1263664645763,27.2450105323729,30
"B","DPE","4D",2020-02-09,"1",14,18,8.9,0.1,9,-0.0999999999999996,2,-0.05,59.3220338983051,61.4406779661017,"BDPE4D","R+","elevated",13.0092267557627,46.3128071425424,48.431451210339,50
"B","DPE","4D",2020-02-10,"1",15,19,9,0,9,0,1,0,61.4406779661017,61.4406779661017,"BDPE4D","R+","elevated",13.0092267557627,48.431451210339,48.431451210339,0
"B","DPE","4D",2020-03-05,"2",7,43,8,0,8,0,1,0,40.2542372881356,40.2542372881356,"BDPE4D","R+","elevated",13.0092267557627,27.2450105323729,27.2450105323729,0
"B","DPE","4D",2020-03-06,"2",8,44,8,0.1,8.1,0,1,0,40.2542372881356,42.3728813559322,"BDPE4D","R+","elevated",13.0092267557627,27.2450105323729,29.3636546001695,0
"B","DPE","4D",2020-03-09,"2",11,47,7.9,0.1,8,-0.199999999999999,3,-0.07,38.135593220339,40.2542372881356,"BDPE4D","R+","elevated",13.0092267557627,25.1263664645763,27.2450105323729,70
"B","DPE","4D",2020-03-10,"2",12,48,7.9,0.1,8,-0.0999999999999996,1,-0.1,38.135593220339,40.2542372881356,"BDPE4D","R+","elevated",13.0092267557627,25.1263664645763,27.2450105323729,100
"B","DPE","4D",2020-03-11,"2",13,49,8,0,8,0,1,0,40.2542372881356,40.2542372881356,"BDPE4D","R+","elevated",13.0092267557627,27.2450105323729,27.2450105323729,0
"B","DPE","4D",2020-03-28,"3",1,66,7.6,0,7.6,0,3,0,31.7796610169492,31.7796610169492,"BDPE4D","R+","elevated",13.0092267557627,18.7704342611864,18.7704342611864,0
"B","DPE","4D",2020-04-01,"3",5,70,7.5,0,7.5,-0.0999999999999996,4,-0.02,29.6610169491526,29.6610169491526,"BDPE4D","R+","elevated",13.0092267557627,16.6517901933898,16.6517901933898,20
"B","DPE","4D",2020-04-03,"3",7,72,7.4,0,7.4,-0.0999999999999996,2,-0.05,27.542372881356,27.542372881356,"BDPE4D","R+","elevated",13.0092267557627,14.5331461255932,14.5331461255932,50
"B","DPE","4D",2020-04-06,"3",10,75,7.4,0,7.4,0,3,0,27.542372881356,27.542372881356,"BDPE4D","R+","elevated",13.0092267557627,14.5331461255932,14.5331461255932,0
"B","DPE","4D",2020-01-29,"1",3,7,9.2,0,9.2,-0.100000000000001,1,-0.1,65.6779661016949,65.6779661016949,"BDPE4D","R+","elevated",13.0092267557627,52.6687393459322,52.6687393459322,100
"B","DPE","4D",2020-01-30,"1",4,8,9.2,0,9.2,0,1,0,65.6779661016949,65.6779661016949,"BDPE4D","R+","elevated",13.0092267557627,52.6687393459322,52.6687393459322,0
"B","DPE","4D",2020-03-03,"2",5,41,8,0,8,0,1,0,40.2542372881356,40.2542372881356,"BDPE4D","R+","elevated",13.0092267557627,27.2450105323729,27.2450105323729,0
"B","DPE","4D",2020-03-04,"2",6,42,8,0,8,0,1,0,40.2542372881356,40.2542372881356,"BDPE4D","R+","elevated",13.0092267557627,27.2450105323729,27.2450105323729,0
"B","DPE","4D",2020-02-04,"1",9,13,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"BDPE4D","R+","elevated",13.0092267557627,46.3128071425424,48.431451210339,100
"B","DPE","4D",2020-02-05,"1",10,14,8.9,0.1,9,-0.0999999999999996,1,-0.1,59.3220338983051,61.4406779661017,"BDPE4D","R+","elevated",13.0092267557627,46.3128071425424,48.431451210339,100
"B","DPE","4D",2020-01-31,"1",5,9,9.1,0,9.1,-0.0999999999999996,1,-0.1,63.5593220338983,63.5593220338983,"BDPE4D","R+","elevated",13.0092267557627,50.5500952781356,50.5500952781356,100
"B","DPE","4D",2020-02-03,"1",8,12,9,0,9,-0.0999999999999996,3,-0.03,61.4406779661017,61.4406779661017,"BDPE4D","R+","elevated",13.0092267557627,48.431451210339,48.431451210339,30
"B","DPE","4D",2020-01-27,"1",1,5,9.3,0,9.3,-0.0999999999999996,3,-0.03,67.7966101694916,67.7966101694916,"BDPE4D","R+","elevated",13.0092267557627,54.7873834137288,54.7873834137288,30
